name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"9.5122,44.3145",2022-10-28,26.3,17.6,21.7,26.3,17.6,21.7,14.1,64.2,0,0,0,,0,0,28.1,25.6,5.2,1014.7,21.1,24.1,280.2,24.3,10,10,2022-10-28T05:51:59,2022-10-28T17:40:58,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-10-29,25.9,16.3,20.9,25.9,16.3,20.9,11.2,59.3,0,0,0,,0,0,30.6,26.3,0.7,1013.9,31.5,24.1,300.4,25.9,10,10,2022-10-29T05:52:08,2022-10-29T17:40:40,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-10-30,26.8,16.5,21,26.6,16.5,21,9.7,52.2,0,0,0,,0,0,33.8,27,4.9,1014.3,5.1,24.1,298.8,25.8,10,10,2022-10-30T05:52:18,2022-10-30T17:40:22,0.18,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-10-31,27,15.5,21.1,26.7,15.5,21.1,8.3,48,0,0,0,,0,0,31.3,22,4,1014.6,1.1,24.1,299.4,25.8,10,10,2022-10-31T05:52:29,2022-10-31T17:40:06,0.21,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-01,27.1,16.4,21.3,26.5,16.4,21.2,11.3,57,0,0,0,,0,0,19.8,20.5,5.6,1015.3,8.7,24.1,292.6,25.2,10,10,2022-11-01T05:52:41,2022-11-01T17:39:50,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-02,27.3,17.1,21.8,26.7,17.1,21.7,13,62.4,0,0,0,,0,0,25.6,24.5,13.6,1014.6,11,23.4,289.7,24.9,10,10,2022-11-02T05:52:53,2022-11-02T17:39:36,0.28,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-03,25.6,19.7,22.5,25.6,19.7,22.5,14.2,60.4,0.7,100,20.83,rain,0,0,16.9,20.9,64.8,1013.5,38,23.8,171.8,14.9,9,10,2022-11-03T05:53:06,2022-11-03T17:39:22,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-11-04,28.9,19.4,22.9,27.7,19.4,22.7,14.7,63.1,0.3,100,8.33,rain,0,0,29.9,32.8,19,1013.4,6.9,23.9,284.2,24.7,10,10,2022-11-04T05:53:19,2022-11-04T17:39:10,0.35,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
"9.5122,44.3145",2022-11-05,26.9,17.7,21.7,26.5,17.7,21.7,14.1,65.7,0,0,0,,0,0,27.4,23,5.5,1014.8,7.7,24.1,285.5,24.8,10,10,2022-11-05T05:53:33,2022-11-05T17:38:58,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-06,27.2,16.6,21.2,26.3,16.6,21.1,11.2,58.9,0,0,0,,0,0,33.1,24.8,2.9,1015.7,28.1,24.1,290.6,24.9,10,10,2022-11-06T05:53:48,2022-11-06T17:38:47,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-07,27.5,15.5,21.1,26.6,15.5,21,12.3,62.2,0,0,0,,0,0,32,27.4,6.7,1015.3,4,24.1,285.6,24.8,10,10,2022-11-07T05:54:04,2022-11-07T17:38:38,0.46,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-08,28.2,17.4,22.1,27.2,17.4,22,14.3,66.1,0.8,100,16.67,rain,0,0,29.5,29.9,14.3,1014.3,3.8,23.1,280.7,24.2,10,30,2022-11-08T05:54:20,2022-11-08T17:38:29,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-11-09,26.2,19.9,22.7,26.2,19.9,22.7,14.6,61.8,2.1,100,25,rain,0,0,25.6,24.5,41.7,1013.7,28,23.5,178,15.3,8,30,2022-11-09T05:54:37,2022-11-09T17:38:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-11-10,25.4,19.4,21.9,25.4,19.4,21.9,14.9,65,7,100,79.17,rain,0,0,24.8,24.5,29.5,1014.1,36.5,22.5,195.7,17,9,10,2022-11-10T05:54:55,2022-11-10T17:38:15,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"9.5122,44.3145",2022-11-11,24.1,17.3,20.2,24.1,17.3,20.2,15.6,75.9,1.5,100,37.5,rain,0,0,29.9,26.6,10.4,1015.5,44.1,23.7,207,18.1,8,10,2022-11-11T05:55:13,2022-11-11T17:38:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"9.5122,44.3145",2022-11-12,24.7,17.5,20.4,24.7,17.5,20.4,15.3,74.2,0.4,100,16.67,rain,0,0,35.6,26.6,2,1016,23.8,24,259.8,22.5,9,10,2022-11-12T05:55:32,2022-11-12T17:38:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-11-13,24.7,16.4,19.8,24.7,16.4,19.8,13.5,69.8,0,0,0,,0,0,39.2,30.2,6.4,1016.1,24.5,24.1,266,22.8,10,10,2022-11-13T05:55:52,2022-11-13T17:38:02,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-14,25.2,14.4,19.6,25.2,14.4,19.6,10.6,60.7,0,0,0,,0,0,33.1,25.2,2.8,1016.2,0.4,24.1,284,24.8,10,10,2022-11-14T05:56:12,2022-11-14T17:37:59,0.69,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-15,24.1,14.8,19,24.1,14.8,19,11.1,65.5,0,0,0,,0,0,34.2,26.6,4.8,1016.3,10.6,22.6,279.5,24.3,10,10,2022-11-15T05:56:34,2022-11-15T17:37:58,0.72,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-16,26.3,14.7,19.6,26.3,14.7,19.6,9.4,56.9,0,0,0,,0,0,29.9,30.2,4.1,1015,29.3,24.1,281.4,24.6,10,10,2022-11-16T05:56:55,2022-11-16T17:37:58,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-17,25.6,16.6,20.1,25.6,16.6,20.1,12.9,67,0,0,0,,0,0,35.3,26.6,359.4,1014.8,18.9,24.1,272.8,23.7,9,10,2022-11-17T05:57:18,2022-11-17T17:37:58,0.79,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-18,25.2,14.6,19.3,25.2,14.6,19.3,10.7,62.3,0,0,0,,0,0,37.1,25.2,1.9,1015.3,6,24.1,279.2,24.2,10,10,2022-11-18T05:57:40,2022-11-18T17:38:00,0.82,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-19,25.6,14.6,19.6,25.6,14.6,19.6,8.1,52,0,0,0,,0,0,25.2,22,0.5,1015.4,1.4,24.1,286,24.9,10,10,2022-11-19T05:58:04,2022-11-19T17:38:03,0.85,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-20,25.3,15.1,19.8,25.3,15.1,19.8,13.1,67.5,0,0,0,,0,0,37.1,24.8,359.8,1015.3,23.5,22.1,269.9,23.3,9,10,2022-11-20T05:58:28,2022-11-20T17:38:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-21,24.1,15.6,19.3,24.1,15.6,19.3,12.9,68.9,0,0,0,,0,0,46.4,32,5.3,1015.4,63.3,24.1,262.7,22.6,9,10,2022-11-21T05:58:53,2022-11-21T17:38:12,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-22,24.1,14.8,19,24.1,14.8,19,10.7,61.1,0,0,0,,0,0,47.2,31,8.6,1015.8,3.5,24.1,275.8,23.8,9,10,2022-11-22T05:59:18,2022-11-22T17:38:18,0.95,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-23,24.5,14.4,19.1,24.5,14.4,19.1,10.7,63.1,0,0,0,,0,0,32.4,24.5,7.9,1015.6,2.3,23.5,276.9,24,9,10,2022-11-23T05:59:44,2022-11-23T17:38:26,0.98,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-24,26.4,15.3,20,26.4,15.3,20,11.3,63.1,0,0,0,,0,0,27.7,25.9,10.1,1015.1,2.7,24.1,273.1,23.5,9,10,2022-11-24T06:00:10,2022-11-24T17:38:34,0,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-25,27.7,16.6,20.8,26.8,16.6,20.8,13,64.4,0,0,0,,0,0,29.5,31.3,17.4,1014.5,7.8,24.1,264.3,22.8,9,10,2022-11-25T06:00:37,2022-11-25T17:38:43,0.05,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-11-26,26.2,15.8,20.1,26.2,15.8,20.1,12,64.8,0,0,0,,0,0,33.8,25.2,8.4,1014.7,21,24.1,270.4,23.3,9,10,2022-11-26T06:01:05,2022-11-26T17:38:53,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-27,24.5,14.8,19.4,24.5,14.8,19.4,11.6,64.2,0,0,0,,0,0,36.4,29.5,6.2,1013.7,44.1,24.1,273.2,23.5,9,10,2022-11-27T06:01:32,2022-11-27T17:39:04,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-28,25.1,14.7,19.3,25.1,14.7,19.3,11.5,64.7,0,0,0,,0,0,36,30.6,6.7,1013.3,57.3,22.3,269.7,23.4,9,10,2022-11-28T06:02:01,2022-11-28T17:39:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-29,24.8,14.7,19.2,24.8,14.7,19.2,9.7,57.2,0,0,0,,0,0,36.7,27.4,6.3,1014,31.2,24.1,273.6,23.5,9,10,2022-11-29T06:02:29,2022-11-29T17:39:30,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-11-30,24.3,13.9,18.7,24.3,13.9,18.7,10,60,0,0,0,,0,0,35.6,27.4,3.8,1014.5,2.8,24.1,273.8,23.7,9,10,2022-11-30T06:02:58,2022-11-30T17:39:44,0.25,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-01,24.7,14.1,18.8,24.7,14.1,18.8,12.1,69,0,0,0,,0,0,38.2,25.6,3.4,1015.3,22.7,22.4,272.8,23.5,9,10,2022-12-01T06:03:28,2022-12-01T17:39:59,0.26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-02,25.2,15.5,19.5,25.2,15.5,19.5,13.2,70.3,0,0,0,,0,0,38.2,27.4,1.5,1014.5,22,24.1,260.4,22.4,9,10,2022-12-02T06:03:57,2022-12-02T17:40:15,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-03,25.7,13.7,19,25.7,13.7,19,10.6,64,0,0,0,,0,0,36.7,26.6,4.1,1014.3,20.7,22.4,275,23.9,9,10,2022-12-03T06:04:27,2022-12-03T17:40:32,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-04,23.7,13.6,18.3,23.7,13.6,18.3,11.6,68.2,0,0,0,,0,0,41,30.2,0.6,1015.5,38.1,22.6,268.7,23.3,9,10,2022-12-04T06:04:58,2022-12-04T17:40:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-05,23.6,12.7,17.9,23.6,12.7,17.9,10.5,65.6,0,0,0,,0,0,40,28.4,0.2,1015.9,27.6,22.9,271.5,23.4,9,10,2022-12-05T06:05:28,2022-12-05T17:41:09,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-06,24.6,13.3,18,24.6,13.3,18,10.1,64.5,0,0,0,,0,0,33.1,26.6,358.8,1015.5,21.3,24.1,273,23.6,9,10,2022-12-06T06:05:59,2022-12-06T17:41:28,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-07,25.3,13.7,18.6,25.3,13.7,18.6,11.4,68.2,0,0,0,,0,0,30.2,22.3,358.5,1014.8,26.7,23.5,264,22.9,9,10,2022-12-07T06:06:30,2022-12-07T17:41:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-08,24.9,13.9,18.4,24.9,13.9,18.4,11.7,69.5,0,0,0,,0,0,36.4,27,358.2,1015.9,63.6,22.9,266.6,23.1,9,10,2022-12-08T06:07:01,2022-12-08T17:42:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-09,24.4,13.9,18.4,24.4,13.9,18.4,10.2,62.2,0,0,0,,0,0,34.2,31,357.2,1015.9,35.8,23.7,270.4,23.4,9,10,2022-12-09T06:07:33,2022-12-09T17:42:32,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-10,24.7,13.1,18.3,24.7,13.1,18.3,10.9,65.3,0,0,0,,0,0,35.3,28.1,0.2,1015.1,11,22.8,270.8,23.4,9,10,2022-12-10T06:08:04,2022-12-10T17:42:55,0.57,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-11,24.5,13.3,17.8,24.5,13.3,17.8,10.7,67.2,0,0,0,,0,0,32.4,26.6,2.9,1016.2,41.7,24.1,254.9,22,9,10,2022-12-11T06:08:35,2022-12-11T17:43:18,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-12,23.6,12.6,17.4,23.6,12.6,17.4,11.6,72.8,0,0,0,,0,0,31.7,28.4,4.6,1015.9,7,23.6,265.9,23,9,10,2022-12-12T06:09:07,2022-12-12T17:43:43,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-13,24.4,13,17.8,24.4,13,17.8,11.8,72.7,0,0,0,,0,0,27,24.1,5.3,1015.3,14.1,21,262.5,22.7,9,10,2022-12-13T06:09:38,2022-12-13T17:44:08,0.67,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-14,25,13.8,18.3,25,13.8,18.3,11.4,69,0,0,0,,0,0,34.9,24.1,3,1015.5,1.4,24.1,265.7,22.9,9,10,2022-12-14T06:10:10,2022-12-14T17:44:33,0.7,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-15,23.4,12.9,17.5,23.4,12.9,17.5,10.7,68.2,0,0,0,,0,0,34.6,30.2,0.1,1015,5.3,23.9,267.1,23.1,9,10,2022-12-15T06:10:41,2022-12-15T17:45:00,0.74,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-16,23.4,12.9,17.5,23.4,12.9,17.5,9.6,62.4,0,0,0,,0,0,33.5,30.2,1.8,1014.8,0.7,24.1,267.2,23.1,9,10,2022-12-16T06:11:12,2022-12-16T17:45:27,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-17,22.9,12.5,17.1,22.9,12.5,17.1,9.9,66.1,0,0,0,,0,0,40,32.8,3.2,1015,2.4,24.1,267.5,23.1,9,10,2022-12-17T06:11:43,2022-12-17T17:45:54,0.8,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-18,22.3,12.5,16.6,22.3,12.5,16.6,9.4,65,0,0,0,,0,0,47.9,36.7,1.9,1016,27.9,23.9,267.4,23.1,9,10,2022-12-18T06:12:14,2022-12-18T17:46:22,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-19,22.9,12.5,16.9,22.9,12.5,16.9,7.9,57.7,0,0,0,,0,0,46.4,35.6,4.5,1015.7,35.3,24.1,267.2,22.9,9,10,2022-12-19T06:12:45,2022-12-19T17:46:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-20,23.5,13.3,17.6,23.5,13.3,17.6,10.3,64.5,0,0,0,,0,0,41,33.8,6.6,1014.5,7.9,24.1,265.1,23,9,10,2022-12-20T06:13:15,2022-12-20T17:47:19,0.9,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2022-12-21,24.4,13.8,18.3,24.4,13.8,18.3,13.1,74.7,0,0,0,,0,0,38.9,24.5,4.7,1014.6,26,23.1,260.8,22.5,9,10,2022-12-21T06:13:45,2022-12-21T17:47:49,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-22,26.5,15.5,19.5,26.5,15.5,19.5,14.1,74.4,0,0,0,,0,0,30.6,28.8,3.8,1013.7,54.7,22.4,252.7,21.8,9,10,2022-12-22T06:14:15,2022-12-22T17:48:19,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-23,27.2,14.6,19.7,26.6,14.6,19.7,12.6,68.9,0,0,0,,0,0,27,27,13.6,1014.2,39.4,22.8,252.7,21.6,9,10,2022-12-23T06:14:45,2022-12-23T17:48:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-24,27.2,15.1,19.8,26.9,15.1,19.8,14.1,73.3,0,0,0,,0,0,29.2,28.4,7.7,1014.7,48,22,238.8,20.6,9,10,2022-12-24T06:15:14,2022-12-24T17:49:20,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-25,26.5,16.2,20.2,26.5,16.2,20.2,13.2,67.5,0,0,0,,0,0,28.1,22.7,4.3,1015.5,38.3,23.2,260.9,22.4,9,10,2022-12-25T06:15:43,2022-12-25T17:49:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-26,27.7,16,20.5,26.9,16,20.4,12,61.5,0,0,0,,0,0,24.8,24.1,9.8,1015.4,63.3,24.1,260.8,22.5,9,10,2022-12-26T06:16:11,2022-12-26T17:50:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-27,26.1,15.3,19.4,26.1,15.3,19.4,13.6,72.7,0,0,0,,0,0,37.8,27.7,1.1,1016.5,60.2,22.7,261.1,22.5,9,10,2022-12-27T06:16:39,2022-12-27T17:50:53,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-28,24.6,13.8,18.3,24.6,13.8,18.3,12.3,72,0,0,0,,0,0,37.4,26.3,0.2,1017.9,23.6,20.6,259.2,22.4,9,10,2022-12-28T06:17:06,2022-12-28T17:51:25,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-29,24,13.3,18,24,13.3,18,12.2,72.8,0,0,0,,0,0,39.6,31.3,5.3,1018.2,35.5,24,264.8,23,9,10,2022-12-29T06:17:33,2022-12-29T17:51:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-12-30,24.3,14.6,18,24.3,14.6,18,13.8,78.8,0.2,100,8.33,rain,0,0,43.2,34.6,7.8,1019.3,59.3,23.8,200.5,17.3,9,10,2022-12-30T06:17:59,2022-12-30T17:52:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-12-31,24.1,15.8,18.8,24.1,15.8,18.8,15,80,1.1,100,33.33,rain,0,0,36,28.8,4.6,1019.1,78.2,21.3,171.6,15,9,10,2022-12-31T06:18:25,2022-12-31T17:53:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2023-01-01,25.9,17.2,20.4,25.9,17.2,20.4,14.7,72.6,3.9,100,58.33,rain,0,0,41.8,30.2,82.5,1017.8,84.2,20.2,164.6,14,9,10,2023-01-01T06:18:49,2023-01-01T17:53:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"9.5122,44.3145",2023-01-02,22.9,16.3,18.7,22.9,16.3,18.7,14.1,76.2,0.6,100,16.67,rain,0,0,33.5,34.6,4.9,1018.2,50.6,24.1,222.6,19.3,8,10,2023-01-02T06:19:14,2023-01-02T17:54:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2023-01-03,22.6,13.5,17.4,22.6,13.5,17.4,12.2,74.1,0,0,0,,0,0,35.3,31.7,3.5,1019.5,24.3,24.1,262.5,22.7,9,10,2023-01-03T06:19:37,2023-01-03T17:54:37,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-04,23.4,13.9,17.9,23.4,13.9,17.9,13.2,76.6,0,0,0,,0,0,36,31.7,2.6,1018.5,32.3,22.1,253.9,21.8,9,10,2023-01-04T06:20:00,2023-01-04T17:55:09,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-05,25.3,13.9,19,25.3,13.9,19,12.2,69.6,0,0,0,,0,0,26.3,21.6,7.9,1016.9,9.4,21.7,269,23.3,9,10,2023-01-05T06:20:22,2023-01-05T17:55:41,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2023-01-06,25.2,14.4,19,25.2,14.4,19,11.9,68.4,0,0,0,,0,0,29.2,24.8,6,1017,29.1,22.6,271.6,23.5,9,10,2023-01-06T06:20:44,2023-01-06T17:56:13,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-07,24.1,14,18.1,24.1,14,18.1,12.6,74,0,0,0,,0,0,32.4,28.4,2.2,1017.3,36.4,23.7,270.9,23.3,9,10,2023-01-07T06:21:05,2023-01-07T17:56:45,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-08,24,13.9,18.1,24,13.9,18.1,12,72.3,0,0,0,,0,0,33.5,24.8,3.6,1016.7,23.7,21.3,268,23,9,10,2023-01-08T06:21:24,2023-01-08T17:57:16,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-09,25.1,13.5,18.3,25.1,13.5,18.3,12.3,72.1,0,0,0,,0,0,28.4,25.9,4.8,1017.6,71.7,23.7,266.1,22.9,9,10,2023-01-09T06:21:43,2023-01-09T17:57:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-10,24.9,15.1,18.9,24.9,15.1,18.9,12.4,69.8,0,0,0,,0,0,22,21.6,3.3,1017.9,49.5,22.2,265.1,23,9,10,2023-01-10T06:22:02,2023-01-10T17:58:19,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-11,24.6,14,18.4,24.6,14,18.4,10.9,66.5,0,0,0,,0,0,30.2,28.4,359.6,1017.4,19,21.7,275.1,23.9,9,10,2023-01-11T06:22:19,2023-01-11T17:58:50,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2023-01-12,23.5,12.8,17.4,23.5,12.8,17.4,9.5,63.8,0,0,0,,0,0,36.7,31,4.2,1017.1,40.3,22.7,273.5,23.7,9,10,2023-01-12T06:22:35,2023-01-12T17:59:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-13,21.8,11.9,16.3,21.8,11.9,16.3,11.4,75.2,0,0,0,,0,0,39.6,28.1,5.1,1017.6,49.7,22.1,272.9,23.6,9,10,2023-01-13T06:22:51,2023-01-13T17:59:51,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-14,25.4,13.9,18.7,25.4,13.9,18.7,11.9,69.9,0,0,0,,0,0,31,28.8,21.5,1017,41.6,24.1,271.8,23.6,9,10,2023-01-14T06:23:05,2023-01-14T18:00:22,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-15,23.5,15,18.3,23.5,15,18.3,13.4,75.1,0.1,100,4.17,rain,0,0,34.6,30.6,3.5,1016.7,19,24.1,265.5,22.9,9,10,2023-01-15T06:23:19,2023-01-15T18:00:51,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
"9.5122,44.3145",2023-01-16,23.8,12.6,17.2,23.8,12.6,17.2,10.6,70.6,0,0,0,,0,0,35.3,24.8,0.7,1017,16.2,19.2,278.5,24,10,10,2023-01-16T06:23:32,2023-01-16T18:01:21,0.82,Clear,Clear conditions throughout the day.,clear-day,remote
"9.5122,44.3145",2023-01-17,24.6,13.1,17.8,24.6,13.1,17.8,11,69.4,0,0,0,,0,0,27.7,24.1,1.4,1016.5,61.4,21.2,275.5,23.7,10,10,2023-01-17T06:23:43,2023-01-17T18:01:50,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-18,24.2,13.1,18.1,24.2,13.1,18.1,9.1,61.3,0,0,0,,0,0,34.6,31.7,356.5,1016.6,83.6,21.4,279.4,24.2,9,10,2023-01-18T06:23:54,2023-01-18T18:02:18,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-19,23.1,13.3,17.4,23.1,13.3,17.4,8.7,59,0,0,0,,0,0,50.8,36,3.4,1017.3,57.3,24.1,277.9,24,10,10,2023-01-19T06:24:04,2023-01-19T18:02:47,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-20,23.6,12.7,17.6,23.6,12.7,17.6,10.6,66.7,0,0,0,,0,0,38.5,30.6,6.6,1016.6,25.7,24.1,279.1,24.1,10,10,2023-01-20T06:24:13,2023-01-20T18:03:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-21,22.8,13.1,17.2,22.8,13.1,17.2,12.6,76.8,0,0,0,,0,0,32.4,27,2.2,1016.1,40.7,21.8,270.4,23.2,10,10,2023-01-21T06:24:21,2023-01-21T18:03:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2023-01-22,22.6,12.7,16.9,22.6,12.7,16.9,11.2,72.7,0,0,0,,0,0,38.2,28.4,2.8,1015.7,44.7,23.7,281,24.4,10,10,2023-01-22T06:24:28,2023-01-22T18:04:08,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
